city_id,city,country_code,country_name,continent,1980-1982,1983-1985,1986-1988,1989-1991,1992-1994,1995-1997,1998-2000,2001-2003,2004-2006,2007-2009,2010-2012,2013-2014
Corson_US,Corson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Cortland_US,Cortland,US,United States,North America,No patents,No patents,No patents,No patents,High,No patents,High,No patents,No patents,Very Low,Very Low,No patents
Coshocton_US,Coshocton,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Cotton_US,Cotton,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,High,No patents
Coweta_US,Coweta,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Very Low,Low,Medium,No patents
Cowley_US,Cowley,US,United States,North America,No patents,No patents,No patents,No patents,No patents,High,No patents,Low,No patents,No patents,Low,No patents
Craighead_US,Craighead,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,Medium,No patents,No patents
Craven_US,Craven,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Crawford_US,Crawford,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Very Low,High,No patents,Medium,No patents
Crow Wing_US,Crow Wing,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Culpeper_US,Culpeper,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Cumberland_US,Cumberland,US,United States,North America,No patents,No patents,No patents,Medium,Medium,No patents,Low,High,Very High,Very High,Very High,No patents
Curry_US,Curry,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
Cuyahoga_US,Cuyahoga,US,United States,North America,Low,No patents,Low,Very Low,No patents,Very Low,High,Very High,Very High,Very High,Very High,No patents
Dakota_US,Dakota,US,United States,North America,No patents,No patents,No patents,Low,No patents,Low,No patents,Low,Very High,Very High,Very High,No patents
Dale_US,Dale,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium,No patents
Dallas_US,Dallas,US,United States,North America,No patents,No patents,No patents,Very High,High,Very High,Very High,Very High,Very High,Very High,Very High,No patents
Dane_US,Dane,US,United States,North America,No patents,No patents,No patents,Medium,High,Low,Low,Very High,Very High,Very High,Very High,No patents
Darke_US,Darke,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Very Low,No patents
Darlington_US,Darlington,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,No patents
Dauphin_US,Dauphin,US,United States,North America,No patents,No patents,No patents,Low,Medium,No patents,No patents,Very Low,Low,Medium,Medium,No patents
Davidson_US,Davidson,US,United States,North America,No patents,No patents,High,Medium,Very Low,No patents,No patents,Medium,Very Low,Very High,Very High,No patents
Davie_US,Davie,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Davis_US,Davis,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium,High,No patents
Davison_US,Davison,US,United States,North America,No patents,No patents,High,High,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Dawson_US,Dawson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
De Kalb_US,De Kalb,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Low,Very High,No patents
DeKalb_US,DeKalb,US,United States,North America,Medium,No patents,No patents,No patents,No patents,Low,Medium,Medium,High,Very High,Very High,No patents
Deaf Smith_US,Deaf Smith,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Dearborn_US,Dearborn,US,United States,North America,Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Delaware_US,Delaware,US,United States,North America,Low,No patents,Low,No patents,Low,Very Low,High,Very High,Very High,Very High,Very High,No patents
Denton_US,Denton,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Medium,Very High,Very High,Very High,No patents
Denver_US,Denver,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Medium,Very Low,Medium,High,High,High,No patents
Deschutes_US,Deschutes,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,High,High,No patents
Desoto_US,Desoto,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Deuel_US,Deuel,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Dewitt_US,Dewitt,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents
Dickinson_US,Dickinson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Dickson_US,Dickson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
District of Columbia_US,District of Columbia,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,High,Low,Very High,Very High,Very High,No patents
Dodge_US,Dodge,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,Low,No patents
Dona Ana_US,Dona Ana,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,Very Low,Very Low,No patents
Dorchester_US,Dorchester,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,Medium,No patents
Douglas_US,Douglas,US,United States,North America,Very Low,No patents,No patents,Very High,No patents,Medium,High,High,Very High,Very High,Very High,No patents
Dubuque_US,Dubuque,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,Medium,No patents
Dukes_US,Dukes,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents,No patents,No patents
Dunn_US,Dunn,US,United States,North America,No patents,Medium,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents
Dupage_US,Dupage,US,United States,North America,Very Low,No patents,No patents,Medium,No patents,High,Very High,Very High,Very High,Very High,Very High,No patents
Durham_US,Durham,US,United States,North America,No patents,Medium,No patents,No patents,No patents,High,Medium,Very High,Very High,Very High,Very High,No patents
Dutchess_US,Dutchess,US,United States,North America,No patents,No patents,No patents,No patents,Low,Low,Very High,High,Very High,Very High,Very High,No patents
Duval_US,Duval,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Medium,High,No patents,High,High,High,No patents
Eagle_US,Eagle,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,High,No patents
East Baton Rouge_US,East Baton Rouge,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,Medium,No patents,No patents
Eau Claire_US,Eau Claire,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Low,Low,No patents
Ector_US,Ector,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Edgefield_US,Edgefield,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Effingham_US,Effingham,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
El Dorado_US,El Dorado,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,High,Very High,No patents
El Paso_US,El Paso,US,United States,North America,No patents,No patents,Medium,Very Low,No patents,Very Low,Very High,High,High,Very High,Very High,No patents
Elbert_US,Elbert,US,United States,North America,No patents,No patents,No patents,No patents,High,High,No patents,No patents,Low,No patents,No patents,No patents
Elkhart_US,Elkhart,US,United States,North America,Medium,No patents,No patents,Very Low,No patents,No patents,High,No patents,High,Very Low,High,No patents
Ellis_US,Ellis,US,United States,North America,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents,No patents,High,No patents
Emmet_US,Emmet,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Erie_US,Erie,US,United States,North America,No patents,No patents,No patents,No patents,Medium,Medium,Very High,High,Very High,Very High,Very High,No patents
Escambia_US,Escambia,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low,Very High,High,No patents
Essex_US,Essex,US,United States,North America,No patents,Very High,Medium,High,Very High,High,Very High,Very High,Very High,Very High,Very High,No patents
Etowah_US,Etowah,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Fairfax_US,Fairfax,US,United States,North America,Very High,No patents,No patents,Low,No patents,Very High,Very High,Very High,Very High,Very High,Very High,No patents
Fairfax City_US,Fairfax City,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,Medium,Very High,Very High,No patents
Fairfield_US,Fairfield,US,United States,North America,Very High,Low,Very High,Low,Very High,Very High,Very High,Very High,Very High,Very High,Very High,No patents
Falls_US,Falls,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Fannin_US,Fannin,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very Low,Medium,High,No patents
Faulkner_US,Faulkner,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Fauquier_US,Fauquier,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium,No patents
Fayette_US,Fayette,US,United States,North America,No patents,No patents,No patents,No patents,Low,Very High,High,Very High,Very High,Very High,Very High,No patents
Fillmore_US,Fillmore,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Medium,No patents
Flagler_US,Flagler,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Flathead_US,Flathead,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Florence_US,Florence,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Low,Medium,High,Very High,No patents
Floyd_US,Floyd,US,United States,North America,No patents,No patents,No patents,No patents,No patents,High,High,No patents,No patents,Low,High,No patents
Fond du Lac_US,Fond du Lac,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Medium,No patents
Forest_US,Forest,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents
Forrest_US,Forrest,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents
Forsyth_US,Forsyth,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,High,Medium,Very High,No patents
Fort Bend_US,Fort Bend,US,United States,North America,No patents,No patents,No patents,No patents,Medium,Low,High,Very High,Very High,Very High,Very High,No patents
Fountain_US,Fountain,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Franklin_US,Franklin,US,United States,North America,Very Low,Very Low,Very High,No patents,No patents,High,Very High,Very High,Very High,Very High,Very High,No patents
Frederick_US,Frederick,US,United States,North America,No patents,No patents,No patents,No patents,Very High,Very High,Very High,Very High,Medium,Very High,Very High,No patents
Fredericksburg_US,Fredericksburg,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Fremont_US,Fremont,US,United States,North America,No patents,High,No patents,No patents,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents
Fresno_US,Fresno,US,United States,North America,No patents,No patents,Low,High,No patents,No patents,No patents,No patents,Very Low,Low,Very Low,No patents
Fulton_US,Fulton,US,United States,North America,No patents,No patents,Low,No patents,Low,Very Low,Medium,High,Very High,Very High,Very High,No patents
Gallatin_US,Gallatin,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Medium,No patents
Galveston_US,Galveston,US,United States,North America,No patents,No patents,No patents,Very Low,No patents,No patents,High,High,Medium,Very High,Very High,No patents
Garland_US,Garland,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Gaston_US,Gaston,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Geauga_US,Geauga,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,Low,High,No patents
Genesee_US,Genesee,US,United States,North America,No patents,Low,No patents,No patents,No patents,No patents,Very High,Medium,Very High,Very High,High,No patents
Gibson_US,Gibson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
Gila_US,Gila,US,United States,North America,No patents,No patents,No patents,Very High,No patents,No patents,No patents,Low,Low,Low,Low,No patents
Gladwin_US,Gladwin,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Gloucester_US,Gloucester,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Medium,No patents,Very High,Very High,Very High,Very High,No patents
Glynn_US,Glynn,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,High,Medium,High,No patents
Goochland_US,Goochland,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Goodhue_US,Goodhue,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Grady_US,Grady,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents,No patents
Grafton_US,Grafton,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Very High,High,No patents
Grainger_US,Grainger,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Grant_US,Grant,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,High,No patents
Grays Harbor_US,Grays Harbor,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents
Grayson_US,Grayson,US,United States,North America,No patents,No patents,Very High,No patents,No patents,No patents,No patents,Very Low,No patents,Medium,No patents,No patents
Greene_US,Greene,US,United States,North America,No patents,No patents,Very High,No patents,No patents,Low,No patents,High,Very High,No patents,Medium,No patents
Greenlee_US,Greenlee,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,No patents
Greensville_US,Greensville,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Greenville_US,Greenville,US,United States,North America,No patents,No patents,Very Low,No patents,No patents,High,No patents,High,Very High,Very High,Very High,No patents
Greenwood_US,Greenwood,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Gregory_US,Gregory,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents
Grundy_US,Grundy,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low,No patents
Guilford_US,Guilford,US,United States,North America,No patents,No patents,No patents,High,High,No patents,Low,No patents,Medium,Medium,Medium,No patents
Gwinnett_US,Gwinnett,US,United States,North America,Medium,No patents,No patents,Medium,No patents,Low,Very High,Very High,Very High,Very High,Very High,No patents
Halifax_US,Halifax,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Hall_US,Hall,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Medium,No patents,No patents,Very Low,No patents
Hamilton_US,Hamilton,US,United States,North America,No patents,Medium,Very High,High,High,High,Very High,Very High,Very High,Very High,Very High,No patents
Hampden_US,Hampden,US,United States,North America,No patents,No patents,Low,No patents,Medium,No patents,Medium,Very Low,No patents,High,No patents,No patents
Hampshire_US,Hampshire,US,United States,North America,No patents,No patents,Low,No patents,Medium,Medium,No patents,Very Low,High,High,Very High,No patents
Hancock_US,Hancock,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,Very High,Very High,No patents
Hanover_US,Hanover,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,Medium,No patents
Haralson_US,Haralson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Medium,No patents,No patents,Low,No patents
Hardin_US,Hardin,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very High,Medium,No patents
Harford_US,Harford,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,High,High,Very High,No patents
Harris_US,Harris,US,United States,North America,Very High,Medium,Low,High,High,Very High,Very High,Very High,Very High,Very High,Very High,No patents
Harrison_US,Harrison,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Low,Very High,Low,No patents,Very High,Very High,No patents
Harrisonburg_US,Harrisonburg,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents
Hartford_US,Hartford,US,United States,North America,No patents,No patents,Medium,No patents,Low,Very High,Very High,Very High,Very High,Very High,Very High,No patents
Hawaii_US,Hawaii,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,High,High,No patents,No patents,Very Low,No patents
Hawkins_US,Hawkins,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Hays_US,Hays,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,High,High,High,No patents
Haywood_US,Haywood,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Henderson_US,Henderson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very High,No patents,No patents
Hendricks_US,Hendricks,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low,Medium,No patents
Hennepin_US,Hennepin,US,United States,North America,No patents,No patents,High,Medium,Low,High,High,Very High,Very High,Very High,Very High,No patents
Henrico_US,Henrico,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium,No patents,High,No patents
Henry_US,Henry,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,Low,Medium,No patents
Hernando_US,Hernando,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium,No patents,No patents,No patents,No patents
Hidalgo_US,Hidalgo,US,United States,North America,No patents,No patents,No patents,No patents,Low,Very Low,High,Low,High,Very Low,Low,No patents
Hillsborough_US,Hillsborough,US,United States,North America,No patents,No patents,High,Very High,High,High,Medium,High,Very High,Very High,Very High,No patents
Hillsdale_US,Hillsdale,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,No patents
Hinds_US,Hinds,US,United States,North America,No patents,No patents,Medium,Medium,No patents,No patents,Medium,Medium,No patents,High,High,No patents
Honolulu_US,Honolulu,US,United States,North America,No patents,No patents,No patents,Very Low,No patents,Medium,High,Medium,Very High,Very High,Very High,No patents
Hopewell_US,Hopewell,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,No patents
Hopkins_US,Hopkins,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Horry_US,Horry,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Houghton_US,Houghton,US,United States,North America,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Houston_US,Houston,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Very Low,No patents
Howard_US,Howard,US,United States,North America,No patents,No patents,No patents,Medium,Low,Medium,Very High,Very High,Very High,Very High,High,No patents
Hubbard_US,Hubbard,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents,No patents,No patents
Hudson_US,Hudson,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Medium,High,Very High,Very High,Very High,Very High,No patents
Humboldt_US,Humboldt,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents
Hunt_US,Hunt,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Hunterdon_US,Hunterdon,US,United States,North America,No patents,No patents,No patents,Medium,No patents,Very High,Very High,Very High,Very High,Very High,Very High,No patents
Huron_US,Huron,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Iberia_US,Iberia,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Imperial_US,Imperial,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Low,No patents
Independence_US,Independence,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Indian River_US,Indian River,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,Very Low,No patents
Ingham_US,Ingham,US,United States,North America,No patents,No patents,Medium,Very Low,Very Low,Low,High,Medium,Medium,High,Very High,No patents
Inyo_US,Inyo,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
Ionia_US,Ionia,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Iowa_US,Iowa,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Iredell_US,Iredell,US,United States,North America,No patents,No patents,No patents,Low,No patents,No patents,No patents,Low,Low,Low,Medium,No patents
Iron_US,Iron,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Isabella_US,Isabella,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Isanti_US,Isanti,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,High,No patents
Island_US,Island,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Itasca_US,Itasca,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Jackson_US,Jackson,US,United States,North America,No patents,No patents,No patents,High,No patents,No patents,High,High,Very High,Very High,Very High,No patents
James City_US,James City,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Low,No patents
Jasper_US,Jasper,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,Low,No patents,No patents
Jefferson_US,Jefferson,US,United States,North America,No patents,Low,High,Medium,Low,High,Very High,Very High,Very High,Very High,Very High,No patents
Jennings_US,Jennings,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Jessamine_US,Jessamine,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents,Very Low,No patents
Jo Daviess_US,Jo Daviess,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,High,No patents
Johnson_US,Johnson,US,United States,North America,No patents,No patents,Very Low,Very Low,No patents,High,High,Very High,Very High,High,Very High,No patents
Johnston_US,Johnston,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Low,No patents
Juneau_US,Juneau,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Juniata_US,Juniata,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Kalamazoo_US,Kalamazoo,US,United States,North America,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,Low,High,Very High,Very High,No patents
Kanawha_US,Kanawha,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,Very Low,No patents,No patents
Kane_US,Kane,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very High,Very High,Very High,No patents
Kankakee_US,Kankakee,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents,Very High,No patents
Kauai_US,Kauai,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Kaufman_US,Kaufman,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,High,No patents
Kay_US,Kay,US,United States,North America,Very High,No patents,No patents,No patents,No patents,No patents,Low,No patents,Low,Very Low,No patents,No patents
Kenai Peninsula_US,Kenai Peninsula,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Kendall_US,Kendall,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Very Low,Low,No patents
Kennebec_US,Kennebec,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,Medium,No patents,No patents
Kenosha_US,Kenosha,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,Medium,High,High,No patents
Kent_US,Kent,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,Very High,High,No patents
Kenton_US,Kenton,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,Medium,Very High,No patents
Kern_US,Kern,US,United States,North America,No patents,No patents,No patents,No patents,No patents,Low,No patents,Very Low,No patents,Low,Very High,No patents
King_US,King,US,United States,North America,No patents,No patents,No patents,Very Low,High,Low,Very High,Very High,Very High,Very High,Very High,No patents
Kings_US,Kings,US,United States,North America,No patents,No patents,No patents,Very High,No patents,Very Low,No patents,High,High,Very High,Very High,No patents
Kitsap_US,Kitsap,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very Low,High,No patents
Kittitas_US,Kittitas,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Knox_US,Knox,US,United States,North America,No patents,No patents,No patents,No patents,Very Low,High,Medium,High,High,Low,Very High,No patents
Kosciusko_US,Kosciusko,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Medium,Medium,No patents
Kossuth_US,Kossuth,US,United States,North America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
